"month","hour_of_day","day_of_week","operator","trips","scheduled_rides","trips_with_wait","wait_p50","wait_p90","trips_wait_gt10","trips_wait_gt15","share_wait_gt10","share_wait_gt15","avg_duration_min","avg_speed_mph","avg_fare","shared_requests","shared_matches","wav_requests","wav_matches","sum_miles","sum_time_sec","sum_total_fare"
"2025-11-01",1,6,"Uber",105814,193,105621,260.6,586.3,9887,2294,0.0936,0.0217,18.54,16.77,36.33,6061,4731,50,50,548345.37,117680325,3843973.2
"2025-11-01",1,7,"Lyft",64977,1171,63806,275.2,562,5211,1145,0.0817,0.0179,17.84,16.8,30.08,0,0,71,71,324551.76,69549875,1954457.71
"2025-11-01",1,7,"Uber",141497,2747,138749,259.6,567.8,11998,3045,0.0865,0.0219,18.28,17.43,32.43,7106,5263,76,76,751586.98,155200506,4588068.85
"2025-11-01",2,1,"Lyft",8758,87,8671,257.9,726.7,1151,572,0.1327,0.066,17.53,23.03,32.36,0,0,14,14,58942.86,9212573,283443.31
"2025-11-01",2,1,"Uber",17960,178,17781,270.7,661,2240,635,0.126,0.0357,16.17,21.91,30.99,851,444,11,11,106075.96,17428545,556541.63
"2025-11-01",2,2,"Lyft",6704,81,6623,239.5,527,507,231,0.0766,0.0349,16.03,21.1,29.74,0,0,14,14,37789.33,6448993,199376.41
"2025-11-01",2,2,"Uber",16119,146,15973,252.5,626.8,1776,426,0.1112,0.0267,15.36,21.2,28.23,749,338,7,7,87514.03,14858016,454978.06
"2025-11-01",2,3,"Lyft",6832,69,6763,219,390.2,144,20,0.0213,0.003,15.53,20.02,26.37,0,0,15,15,35390.83,6365150,180163.04
"2025-11-01",2,3,"Uber",17355,151,17204,236.7,554.9,1408,339,0.0818,0.0197,15.2,20.62,26.59,802,368,13,13,90671.09,15829068,461438.04
"2025-11-01",2,4,"Lyft",10003,85,9918,239.9,486,544,109,0.0548,0.011,15.93,20.24,28,0,0,16,16,53748.96,9560506,280099.33
"2025-11-01",2,4,"Uber",23710,152,23558,246.8,574.6,2099,477,0.0891,0.0202,15.8,20.71,29.05,1104,625,10,10,129316.3,22479488,688679.77
"2025-11-01",2,5,"Lyft",12859,83,12776,214.4,393.5,276,56,0.0216,0.0044,15.79,19.27,26.33,0,0,19,19,65205.76,12179662,338605.7
"2025-11-01",2,5,"Uber",30677,168,30509,231.9,522,2173,505,0.0712,0.0166,15.73,19.64,26.9,1613,1018,26,26,157950.66,28946054,825069.32
"2025-11-01",2,6,"Lyft",41690,136,41554,252.5,495.2,2190,395,0.0527,0.0095,17.16,16.88,33.17,0,0,51,51,201193.67,42918652,1382821.69
"2025-11-01",2,6,"Uber",87826,299,87527,276.9,606.9,9023,2063,0.1031,0.0236,18.3,17.93,37.77,5619,4433,32,32,480357.63,96429328,3317354.97
"2025-11-01",2,7,"Lyft",41482,122,41360,270,551.7,3199,641,0.0773,0.0155,17.67,18.25,29.06,0,0,44,44,222915.76,43979203,1205448.78
"2025-11-01",2,7,"Uber",85929,306,85622,261.9,565.1,7238,1670,0.0845,0.0195,17.63,18.7,30.6,4754,3670,38,38,472153.14,90883034,2629378.01
"2025-11-01",3,1,"Lyft",7652,485,7167,268.4,576.4,653,258,0.0911,0.036,18.05,24.03,34.89,0,0,15,15,55316.81,8285736,267009.52
"2025-11-01",3,1,"Uber",16828,815,16013,284.7,643.7,1903,483,0.1188,0.0302,17.14,24.19,35.04,702,299,8,8,116292.66,17303781,589736.37
"2025-11-01",3,2,"Lyft",6206,373,5833,252,457,189,34,0.0324,0.0058,16.99,23.18,32.21,0,0,11,11,40735.22,6327487,199919.97
"2025-11-01",3,2,"Uber",14713,635,14078,271.9,621.9,1530,387,0.1087,0.0275,16.61,23.89,32.71,599,262,7,7,97335.26,14665991,481296.41
"2025-11-01",3,3,"Lyft",6711,451,6260,244.4,437.1,183,30,0.0292,0.0048,17.27,22.89,32.85,0,0,14,14,44214.18,6953277,220487.94
"2025-11-01",3,3,"Uber",15991,648,15343,265.7,607.6,1582,383,0.1031,0.025,16.74,23.6,33.05,648,269,5,5,105313.71,16063219,528458.89
"2025-11-01",3,4,"Lyft",9444,427,9017,265.5,510.3,500,105,0.0555,0.0116,16.9,22.25,32.39,0,0,15,15,59197.9,9577506,305891.56
"2025-11-01",3,4,"Uber",20627,704,19923,271.6,610.9,2081,565,0.1045,0.0284,16.62,23.1,33.39,870,472,6,6,131992.66,20567340,688803.3
"2025-11-01",3,5,"Lyft",10676,387,10289,236.6,430.6,325,67,0.0316,0.0065,16.68,21.38,30.12,0,0,17,17,63456.85,10683163,321590.19
"2025-11-01",3,5,"Uber",25251,807,24444,257,571.3,2159,537,0.0883,0.022,16.45,22.11,31.21,1201,675,9,9,153107.61,24927154,788068.96
"2025-11-01",3,6,"Lyft",33356,393,32963,262.6,514.5,2028,432,0.0615,0.0131,17.36,18.18,35.46,0,0,40,40,175410.83,34734052,1182728.57
"2025-11-01",3,6,"Uber",71970,805,71165,290.7,638.7,8456,2123,0.1188,0.0298,18.78,19.38,39.57,4944,3849,26,26,436656.79,81092856,2847763.8
"2025-11-01",3,7,"Lyft",31982,591,31391,276.8,567.9,2626,620,0.0837,0.0198,18.01,19.79,31.67,0,0,38,38,189923.13,34552100,1012724.94
"2025-11-01",3,7,"Uber",67531,967,66564,283.1,604.4,6772,1633,0.1017,0.0245,17.93,20.28,32.86,4085,3021,26,26,409306.01,72669827,2218866.98
"2025-11-01",4,1,"Lyft",11859,1428,10431,307.1,577.5,926,190,0.0888,0.0182,18.7,24.22,38.81,0,0,19,19,89529.86,13306365,460247.6
"2025-11-01",4,1,"Uber",24287,1602,22685,304.3,635.7,2658,733,0.1172,0.0323,18.51,25.41,43.1,952,491,8,8,190382.34,26967960,1046687.49
"2025-11-01",4,2,"Lyft",10705,1237,9468,293.4,555.3,716,120,0.0756,0.0127,17.73,24.02,36.14,0,0,17,17,75977.56,11385320,386919.76
"2025-11-01",4,2,"Uber",22288,1262,21026,292.6,637.8,2466,637,0.1173,0.0303,17.93,25.39,40.19,802,372,12,12,169135.09,23982382,895669.82
"2025-11-01",4,3,"Lyft",11123,1195,9928,287.5,541.2,719,153,0.0724,0.0154,18.17,23.98,38.03,0,0,16,16,80745.04,12123022,423013.41
"2025-11-01",4,3,"Uber",22789,1345,21444,284.4,629.4,2380,581,0.111,0.0271,18.35,25.51,42.88,778,360,10,10,177755.65,25089647,977147.74
"2025-11-01",4,4,"Lyft",13093,1124,11969,281.5,509,654,121,0.0546,0.0101,18,23.79,37.4,0,0,14,14,93450.27,14140759,489623.83
"2025-11-01",4,4,"Uber",25710,1538,24172,284.1,617.4,2588,688,0.1071,0.0285,18.17,25.03,41.18,936,487,13,13,194853.2,28029755,1058735.47
"2025-11-01",4,5,"Lyft",13761,1112,12649,287.9,518.9,706,98,0.0558,0.0077,18.01,23.08,35.86,0,0,24,24,95319.45,14867677,493489.15
"2025-11-01",4,5,"Uber",28021,1680,26341,294.1,613.6,2791,701,0.106,0.0266,18.15,24.28,39.97,1196,677,13,13,205773.92,30513435,1119951.83
"2025-11-01",4,6,"Lyft",30247,986,29261,283.6,565,2446,589,0.0836,0.0201,17.99,19.59,35.07,0,0,36,36,177586.94,32640395,1060877.37
"2025-11-01",4,6,"Uber",58841,1328,57513,311.8,683.7,8061,2249,0.1402,0.0391,19.01,20.81,39.31,3828,2782,27,27,388005,67118889,2313272.91
"2025-11-01",4,7,"Lyft",27945,1400,26545,316.4,642.7,3225,869,0.1215,0.0327,17.95,20.91,34.57,0,0,40,40,174810.16,30096073,966070.76
"2025-11-01",4,7,"Uber",55635,1777,53857,324.8,679,7557,2000,0.1403,0.0371,18.37,21.86,37.96,3278,2332,19,19,372297.18,61308914,2111660.35
"2025-11-01",5,1,"Lyft",16263,1326,14937,280.6,531.3,963,182,0.0645,0.0122,19.95,21.86,37.14,0,0,29,29,118181.32,19462591,604078.55
"2025-11-01",5,1,"Uber",37274,1610,35664,265,541.7,2681,594,0.0752,0.0167,19.8,22.59,41.15,1317,775,33,33,277818.09,44273060,1533998.21
"2025-11-01",5,2,"Lyft",14895,1199,13696,253.6,463.9,533,115,0.0389,0.0084,18.83,22.29,35.82,0,0,21,21,104204.98,16826466,533545.8
"2025-11-01",5,2,"Uber",34711,1378,33333,249.4,512.8,2171,474,0.0651,0.0142,18.23,23.1,38.11,1186,640,23,23,243631.28,37966592,1322974.36
"2025-11-01",5,3,"Lyft",15855,1237,14618,259.7,477.5,615,77,0.0421,0.0053,19.2,21.79,36.13,0,0,32,32,110589.32,18268171,572915.37
"2025-11-01",5,3,"Uber",36331,1489,34842,253.3,524.8,2393,516,0.0687,0.0148,18.77,22.6,38.87,1284,736,30,30,256915.03,40925972,1412270.44
"2025-11-01",5,4,"Lyft",16259,1144,15115,263.7,475.5,595,97,0.0394,0.0064,19.5,22.49,37.42,0,0,12,12,118884.75,19026684,608387.54
"2025-11-01",5,4,"Uber",36163,1626,34537,255.2,536.8,2520,536,0.073,0.0155,19.1,22.91,39.43,1441,887,14,14,263744.08,41446699,1425749.85
"2025-11-01",5,5,"Lyft",16091,1092,14999,289.1,531.7,958,152,0.0639,0.0101,19.31,22.25,37.66,0,0,31,31,115234.56,18644958,606066.63
"2025-11-01",5,5,"Uber",36516,1605,34911,282.5,568.6,2992,715,0.0857,0.0205,19.23,23.08,40.95,1586,953,31,31,270040.24,42123591,1495427.55
"2025-11-01",5,6,"Lyft",21927,1035,20892,269.3,518.8,1352,329,0.0647,0.0157,18.63,21.32,34.25,0,0,49,49,145164.81,24506355,751091.08
"2025-11-01",5,6,"Uber",47092,1277,45815,269.4,579.9,4199,1147,0.0917,0.025,18.64,22.01,36.93,2599,1725,32,32,321927.83,52666477,1739331.56
"2025-11-01",5,7,"Lyft",21124,1470,19654,284.5,566.5,1658,436,0.0844,0.0222,18.76,22.11,35.44,0,0,37,37,146056,23777076,748618.05
"2025-11-01",5,7,"Uber",46468,1847,44621,284.2,597.7,4414,1131,0.0989,0.0253,18.58,22.87,38.53,2402,1563,17,17,329055.34,51805058,1790237.49
"2025-11-01",6,1,"Lyft",26955,1140,25815,257.8,471.8,1016,145,0.0394,0.0056,20.87,17.43,33.45,0,0,34,34,163419.83,33753829,901594.7
"2025-11-01",6,1,"Uber",63538,1722,61816,251.7,512.3,3950,851,0.0639,0.0138,20.84,18.07,35.63,2315,1455,55,55,398666.5,79433943,2263581.46
"2025-11-01",6,2,"Lyft",24571,1013,23558,228.2,390,379,40,0.0161,0.0017,19.46,18.14,32.32,0,0,39,39,144567,28683414,794081.46
"2025-11-01",6,2,"Uber",58720,1517,57203,225.5,458.5,2700,526,0.0472,0.0092,18.95,18.88,33.73,1917,1143,37,37,350147.07,66758130,1980382.34
"2025-11-01",6,3,"Lyft",27252,1072,26180,249.8,450,830,118,0.0317,0.0045,20.29,17.13,32.68,0,0,46,46,157847.53,33174984,890529.76
"2025-11-01",6,3,"Uber",64341,1733,62608,243.2,496.9,3704,772,0.0592,0.0123,19.99,17.8,34.62,2191,1410,45,45,381435.46,77164336,2227558.44
"2025-11-01",6,4,"Lyft",26101,1013,25088,243.4,431.1,676,93,0.0269,0.0037,19.89,18.32,33.29,0,0,37,37,158446.78,31142596,868836.65
"2025-11-01",6,4,"Uber",59771,1590,58181,238.8,494.9,3428,683,0.0589,0.0117,19.53,18.64,34.71,2121,1349,50,50,362675.75,70030647,2074697.07
"2025-11-01",6,5,"Lyft",25480,936,24544,269.4,502.4,1272,202,0.0518,0.0082,19.76,18.23,33.36,0,0,42,42,152936.28,30205236,849976.05
"2025-11-01",6,5,"Uber",59780,1583,58197,263.8,542.2,4316,993,0.0742,0.0171,20.23,18.83,36.07,2397,1579,47,47,379583.9,72563131,2156251.51
"2025-11-01",6,6,"Lyft",25336,928,24408,260.7,485.5,1189,294,0.0487,0.012,18.26,21.67,32.85,0,0,36,36,167060.32,27756040,832181.5
"2025-11-01",6,6,"Uber",56553,1083,55470,254.1,537.2,4050,973,0.073,0.0175,17.83,21.98,33.57,3140,2120,24,24,369452.21,60511429,1898746.9
"2025-11-01",6,7,"Lyft",23462,1231,22231,276.4,524,1359,295,0.0611,0.0133,18.1,22.38,33.44,0,0,35,35,158436.4,25480111,784552.09
"2025-11-01",6,7,"Uber",53732,1582,52150,273,576.6,4659,1184,0.0893,0.0227,18.17,23.12,35.71,3068,2117,19,19,376211.58,58583866,1919004
"2025-11-01",7,1,"Lyft",40045,1748,38297,302.1,594.2,3701,633,0.0966,0.0165,21.01,13.13,30.15,0,0,75,75,184015.97,50471766,1207335.65
"2025-11-01",7,1,"Uber",99268,2203,97065,287.6,596.5,9530,2398,0.0982,0.0247,21.27,13.89,33.04,3005,1807,144,144,488893.49,126711831,3279862.44
"2025-11-01",7,2,"Lyft",37491,1517,35974,241.4,470.6,1602,266,0.0445,0.0074,20.34,13.98,29.88,0,0,87,87,177629.49,45749298,1120181.59
"2025-11-01",7,2,"Uber",90535,1996,88539,235.7,505.1,5380,1237,0.0608,0.014,19.61,14.62,31.94,2456,1329,136,136,432536.47,106515520,2891775.38
"2025-11-01",7,3,"Lyft",40546,1667,38879,287.5,564.3,3159,576,0.0813,0.0148,20.91,12.85,30.77,0,0,89,89,181580.45,50877117,1247672.56
"2025-11-01",7,3,"Uber",104967,2281,102686,287.2,614.9,11041,2864,0.1075,0.0279,20.43,13.24,32.92,2929,1730,150,150,473372.91,128694870,3455853.46
"2025-11-01",7,4,"Lyft",37819,1416,36403,278.9,574.9,3168,584,0.087,0.016,20.84,14,31.16,0,0,80,80,183897.35,47284678,1178431.68
"2025-11-01",7,4,"Uber",91009,1892,89117,269.2,566.4,7513,1743,0.0843,0.0196,20.39,14.23,33.4,2795,1654,114,114,440031.65,111325918,3039374.84
"2025-11-01",7,5,"Lyft",36835,1362,35473,294.5,582.6,3213,578,0.0906,0.0163,19.92,14.41,30.14,0,0,70,70,176181.82,44029444,1110208.3
"2025-11-01",7,5,"Uber",91504,1783,89721,285.4,592.5,8618,2053,0.0961,0.0229,20.09,14.87,32.12,3018,1899,117,117,455584.32,110312442,2939146.46
"2025-11-01",7,6,"Lyft",29757,892,28865,221.1,388.4,503,86,0.0174,0.003,17.81,20.7,30.51,0,0,43,43,182793.43,31796936,907811.29
"2025-11-01",7,6,"Uber",69043,1085,67958,219.1,452.7,3038,628,0.0447,0.0092,17.34,20.81,30.73,3375,2229,46,46,415411.67,71851606,2121566.59
"2025-11-01",7,7,"Lyft",26727,1038,25689,231.8,412.5,598,99,0.0233,0.0039,17.44,22.35,31.28,0,0,46,46,173680.12,27972726,836086.02
"2025-11-01",7,7,"Uber",61984,1245,60739,227.7,488,3578,792,0.0589,0.013,17.19,22.65,32.48,3279,2155,46,46,402171.97,63931234,2013191.77
"2025-11-01",8,1,"Lyft",45033,1582,43451,267.8,548.7,3265,706,0.0751,0.0162,20.91,12.13,29.74,0,0,140,140,190354.48,56500914,1339076.68
"2025-11-01",8,1,"Uber",115721,2336,113385,249.5,531.2,8000,1762,0.0706,0.0155,20.89,12.84,31.95,2852,1471,314,314,517250.33,145038578,3696984.62
"2025-11-01",8,2,"Lyft",44262,1483,42779,241.5,466.8,1864,366,0.0436,0.0086,20.49,12.52,29.36,0,0,121,121,189132.05,54403108,1299477.64
"2025-11-01",8,2,"Uber",107898,2172,105726,228.9,477.9,5315,1085,0.0503,0.0103,19.73,13.14,31.29,2466,1178,297,297,466231.8,127698214,3376394.41
"2025-11-01",8,3,"Lyft",47703,1716,45987,271.8,569.5,3880,853,0.0844,0.0185,20.41,11.61,30.76,0,0,136,136,188316.67,58403146,1467445.77
"2025-11-01",8,3,"Uber",124045,2558,121487,256,560.6,9970,2483,0.0821,0.0204,20.15,12.24,34.01,3072,1587,286,286,510038.15,149989103,4218413.88
"2025-11-01",8,4,"Lyft",42693,1464,41229,264.4,569.8,3557,862,0.0863,0.0209,20.82,12.54,30.65,0,0,122,122,185764.5,53339386,1308366.63
"2025-11-01",8,4,"Uber",103218,2018,101200,239.3,497.8,5775,1204,0.0571,0.0119,20.18,13,33.22,2488,1264,263,263,451172.54,124969772,3428451.5
"2025-11-01",8,5,"Lyft",41808,1335,40473,248.6,485.1,1987,342,0.0491,0.0085,19.62,13.27,28.75,0,0,123,123,181391.99,49212026,1202010.32
"2025-11-01",8,5,"Uber",103285,1949,101336,237.8,499.9,5835,1265,0.0576,0.0125,19.62,13.98,30.72,2678,1440,243,243,472218.28,121595681,3173152.55
"2025-11-01",8,6,"Lyft",36046,836,35210,217.6,383.1,584,85,0.0166,0.0024,17.77,18.68,29.05,0,0,79,79,199465.12,38441338,1047113.9
"2025-11-01",8,6,"Uber",84956,1008,83948,214.2,440.8,3364,653,0.0401,0.0078,17.15,18.96,29.3,3221,1963,116,116,460476.17,87423361,2489236.01
"2025-11-01",8,7,"Lyft",29315,750,28565,213.9,367.6,362,61,0.0127,0.0021,17.33,21.15,30.34,0,0,70,70,179102.46,30487432,889416.65
"2025-11-01",8,7,"Uber",70974,1051,69923,209.5,433.3,2858,623,0.0409,0.0089,16.75,21.47,31.23,2737,1570,95,95,425372.89,71313232,2216172.24
"2025-11-01",9,1,"Lyft",36612,1549,35063,209.7,387.5,712,147,0.0203,0.0042,20.58,13.06,30.26,0,0,169,169,164081.11,45218094,1107810.13
"2025-11-01",9,1,"Uber",95311,1956,93355,206.9,442.3,3799,779,0.0407,0.0083,20.57,13.69,32.64,1920,803,465,465,447325.55,117605419,3110761.18
"2025-11-01",9,2,"Lyft",37299,1465,35834,215.6,390.4,750,154,0.0209,0.0043,20.42,12.96,29.88,0,0,177,177,164465.59,45694674,1114354.67
"2025-11-01",9,2,"Uber",95615,1848,93767,208.4,439.6,3764,728,0.0401,0.0078,20.01,13.43,32.2,1911,781,466,466,428395.96,114823163,3078888.05
"2025-11-01",9,3,"Lyft",40948,1551,39397,222.3,441.4,1615,386,0.041,0.0098,20.43,12.41,30.24,0,0,177,177,173026.92,50203846,1238109.2
"2025-11-01",9,3,"Uber",103479,2035,101444,210.9,442.5,4012,833,0.0395,0.0082,20.25,12.93,32.99,2090,865,495,495,451433.48,125711304,3414125.97
"2025-11-01",9,4,"Lyft",35941,1329,34612,213,404.3,912,192,0.0263,0.0055,20.59,13.37,31.03,0,0,173,173,164938.42,44397872,1115206.45
"2025-11-01",9,4,"Uber",89917,1817,88100,206.7,437,3324,662,0.0377,0.0075,20.06,13.69,32.81,1911,841,361,361,411544.05,108216240,2950429.17
"2025-11-01",9,5,"Lyft",36787,1192,35595,208.5,373.1,595,105,0.0167,0.0029,19.41,13.91,29.19,0,0,159,159,165467.56,42834020,1073933.67
"2025-11-01",9,5,"Uber",89184,1660,87524,202,421.1,3079,566,0.0352,0.0065,19.32,14.53,31.44,2022,896,403,403,417093.68,103371515,2803706.75
"2025-11-01",9,6,"Lyft",41372,673,40699,218.5,390.3,801,127,0.0197,0.0031,17.65,17.31,28.35,0,0,127,127,210662.9,43808320,1173092.73
"2025-11-01",9,6,"Uber",101883,935,100948,213,442.1,4095,836,0.0406,0.0083,17.02,17.52,28.84,2804,1541,169,169,506374.96,104027564,2938040.42
"2025-11-01",9,7,"Lyft",35582,615,34967,218.6,378.5,534,112,0.0153,0.0032,17.13,19.39,29.05,0,0,105,105,196972.74,36579176,1033774.5
"2025-11-01",9,7,"Uber",90888,874,90014,212.6,428.6,3451,675,0.0383,0.0075,16.44,19.57,29.77,2375,1265,171,171,487493.59,89677788,2705989.36
"2025-11-01",10,1,"Lyft",31148,1170,29978,197.1,360.7,486,103,0.0162,0.0034,20.95,13.65,30.93,0,0,193,193,148469.98,39149733,963436.06
"2025-11-01",10,1,"Uber",80242,1487,78755,198,429.7,2998,553,0.0381,0.007,20.74,14.28,34.45,1222,439,529,529,396091.21,99861838,2764668.49
"2025-11-01",10,2,"Lyft",32858,1216,31642,202.4,362.3,492,97,0.0155,0.0031,21.1,13.31,30.91,0,0,219,219,153745.36,41598672,1015508.88
"2025-11-01",10,2,"Uber",80837,1577,79259,202.1,446.1,3350,706,0.0423,0.0089,20.66,13.64,34.12,1251,410,560,560,379660.44,100198178,2757793.66
"2025-11-01",10,3,"Lyft",34424,1249,33175,200.8,360.3,466,77,0.014,0.0023,21.33,12.95,31.09,0,0,210,210,158458.09,44063547,1070319.5
"2025-11-01",10,3,"Uber",84926,1604,83322,199,436,3164,620,0.038,0.0074,21,13.49,34.55,1312,441,503,503,401030.46,107014627,2933989.21
"2025-11-01",10,4,"Lyft",32364,1128,31236,199.3,363.2,462,87,0.0148,0.0028,21.38,13.86,31.97,0,0,197,197,159810,41510421,1034739.66
"2025-11-01",10,4,"Uber",79583,1366,78217,198.6,426.6,2806,588,0.0359,0.0075,20.73,14.09,34.31,1328,522,488,488,387378.71,98997953,2730850.43
"2025-11-01",10,5,"Lyft",33187,1019,32168,201.5,367,503,74,0.0156,0.0023,20.28,14.18,30.83,0,0,203,203,159097.07,40380885,1022998.96
"2025-11-01",10,5,"Uber",82381,1273,81108,201.3,436.2,3148,585,0.0388,0.0072,19.98,14.68,33.37,1505,625,426,426,402771.19,98758801,2748854.82
"2025-11-01",10,6,"Lyft",43932,521,43411,211.8,381.3,682,113,0.0157,0.0026,18.07,16.22,28.6,0,0,124,124,214528.48,47618262,1256269.86
"2025-11-01",10,6,"Uber",111137,816,110321,205.4,427.3,4078,844,0.037,0.0077,17.47,16.37,29.21,2373,1255,268,268,529609.08,116466054,3246668.22
"2025-11-01",10,7,"Lyft",41791,480,41311,224.2,396.8,856,151,0.0207,0.0037,17.53,17.59,28.68,0,0,110,110,214716.68,43947113,1198503.53
"2025-11-01",10,7,"Uber",108691,835,107856,218.2,450.3,4771,921,0.0442,0.0085,16.82,17.76,29.41,2247,1150,224,224,541112.95,109706172,3197067.27
"2025-11-01",11,1,"Lyft",28600,958,27642,196,359.8,452,93,0.0164,0.0034,21.27,14.11,32.1,0,0,192,192,143068.01,36502181,918040.19
"2025-11-01",11,1,"Uber",75862,1358,74504,197.3,440.7,2857,566,0.0383,0.0076,20.82,14.49,34.95,964,285,523,523,381538.29,94774754,2651400.53
"2025-11-01",11,2,"Lyft",30422,931,29491,202.8,372,547,148,0.0185,0.005,21.56,13.27,31.76,0,0,258,258,145026.02,39346040,966206.75
"2025-11-01",11,2,"Uber",76861,1366,75495,203.6,456.2,3479,795,0.0461,0.0105,21.06,13.61,35.23,1042,304,563,563,367099.97,97099279,2707896.03
"2025-11-01",11,3,"Lyft",31742,984,30758,200.1,366.7,530,78,0.0172,0.0025,22.15,13.3,32.4,0,0,220,220,155845.11,42175956,1028524.82
"2025-11-01",11,3,"Uber",79948,1431,78517,199.2,438.4,3054,615,0.0389,0.0078,21.41,13.5,35.78,1043,286,549,549,385099.98,102719111,2860504.16
"2025-11-01",11,4,"Lyft",32284,957,31327,206,375.7,581,113,0.0185,0.0036,22.38,13.77,32.77,0,0,229,229,165867.38,43349318,1057808.39
"2025-11-01",11,4,"Uber",79971,1407,78564,202.6,447.6,3358,714,0.0427,0.0091,21.61,13.94,35.54,1123,344,476,476,401428.63,103666685,2841770.62
"2025-11-01",11,5,"Lyft",32410,767,31643,211,382.3,548,97,0.0173,0.0031,21.05,14.12,31.76,0,0,196,196,160550.84,40933104,1029498.42
"2025-11-01",11,5,"Uber",81775,1185,80590,206.3,451.8,3662,762,0.0454,0.0095,20.4,14.26,33.74,1315,480,440,440,396322.91,100069007,2759125.44
"2025-11-01",11,6,"Lyft",45008,444,44564,213.6,380.6,714,97,0.016,0.0022,18.83,15.21,28.79,0,0,109,109,214821.43,50858867,1295597.39
"2025-11-01",11,6,"Uber",118345,804,117541,205.1,427.9,4267,848,0.0363,0.0072,18.18,15.34,29.42,2137,1037,277,277,550268.18,129123176,3482151.7
"2025-11-01",11,7,"Lyft",44032,441,43591,228.6,407.6,876,140,0.0201,0.0032,18.27,16.35,29.24,0,0,122,122,219221.38,48280696,1287414
"2025-11-01",11,7,"Uber",115580,788,114792,221.7,458,5291,1110,0.0461,0.0097,17.83,16.65,30.61,2163,1045,235,235,571791.18,123622612,3538101.16
"2025-11-01",12,1,"Lyft",28945,1063,27882,208,387.1,564,97,0.0202,0.0035,21.4,13.96,32.37,0,0,261,261,144123.85,37157573,937015.41
"2025-11-01",12,1,"Uber",80521,1374,79146,203.9,450.2,3393,664,0.0429,0.0084,20.89,14.17,34.39,1107,309,633,633,397227.57,100922349,2768960.87
"2025-11-01",12,2,"Lyft",30961,950,30011,213,390.3,718,150,0.0239,0.005,21.78,13.48,32.41,0,0,249,249,151477.94,40452343,1003485.67
"2025-11-01",12,2,"Uber",76902,1382,75520,210.5,472.3,3833,823,0.0508,0.0109,21,13.86,35.19,1056,284,581,581,373009.5,96904763,2705983.68
"2025-11-01",12,3,"Lyft",31580,1100,30480,211.8,387.4,659,124,0.0216,0.0041,22.7,13.23,33.42,0,0,277,277,158129.32,43018745,1055353.26
"2025-11-01",12,3,"Uber",81193,1420,79772,206.9,452.7,3612,740,0.0453,0.0093,21.95,13.58,36.42,1122,325,638,638,403387.3,106921677,2956801.76
"2025-11-01",12,4,"Lyft",33457,922,32535,221,411.9,891,190,0.0274,0.0058,22.99,13.84,34.07,0,0,243,243,177360.42,46149272,1139734.43
"2025-11-01",12,4,"Uber",81729,1438,80291,213.5,477.5,4202,939,0.0523,0.0117,22.31,14.03,37.59,1197,417,561,561,426240.24,109400773,3072336.6
"2025-11-01",12,5,"Lyft",33097,809,32288,233.8,434.8,1017,192,0.0315,0.0059,21.61,13.9,32.75,0,0,239,239,165695.65,42914831,1083952.8
"2025-11-01",12,5,"Uber",85719,1260,84459,223.9,487.5,4800,1080,0.0568,0.0128,21.01,14.12,34.75,1490,581,460,460,423996.15,108064873,2978358.63
"2025-11-01",12,6,"Lyft",46365,410,45955,220.8,403,996,165,0.0217,0.0036,19.48,14.47,29.34,0,0,145,145,217810.2,54196764,1360554.56
"2025-11-01",12,6,"Uber",122940,739,122199,210.9,445.7,5295,1080,0.0433,0.0088,19.1,14.63,30.24,2206,1076,357,357,572458.12,140905201,3717294.85
"2025-11-01",12,7,"Lyft",44629,425,44204,237.8,430.8,1192,191,0.027,0.0043,19.14,15.54,30.26,0,0,169,169,221257.44,51243291,1350470.12
"2025-11-01",12,7,"Uber",117338,695,116643,227.8,475.2,6033,1233,0.0517,0.0106,18.65,15.92,31.56,2104,947,314,314,580557.12,131303947,3703148.09
"2025-11-01",13,1,"Lyft",30424,941,29483,213.5,391.9,642,133,0.0218,0.0045,21.78,13.46,32.38,0,0,254,254,148699.29,39762744,985251.46
"2025-11-01",13,1,"Uber",85856,1346,84508,210.7,473.1,4304,878,0.0509,0.0104,21.39,13.75,34.58,1265,436,594,594,420914.06,110172106,2968553.83
"2025-11-01",13,2,"Lyft",30818,907,29911,215.7,397.4,732,168,0.0245,0.0056,22.2,13.47,33.14,0,0,270,270,153566.88,41048694,1021196.49
"2025-11-01",13,2,"Uber",82649,1267,81382,211.5,465.3,3976,938,0.0489,0.0115,21.21,13.73,35.14,1182,312,627,627,400938.63,105156269,2903954.42
"2025-11-01",13,3,"Lyft",32192,969,31223,215.5,403.8,718,107,0.023,0.0034,23.43,12.96,34.16,0,0,291,291,162926.81,45249389,1099572.6
"2025-11-01",13,3,"Uber",85190,1410,83780,211.6,476.5,4246,858,0.0507,0.0102,22.66,13.24,36.94,1276,407,619,619,426109.34,115847778,3147045.28
"2025-11-01",13,4,"Lyft",33293,913,32380,222.4,416.3,929,198,0.0287,0.0061,23.97,13.6,35.26,0,0,248,248,180820.71,47872374,1173834.37
"2025-11-01",13,4,"Uber",84422,1430,82991,215.4,477.7,4511,1031,0.0544,0.0124,23.12,13.77,38.35,1388,538,546,546,448043.44,117093377,3237463.07
